Date;ES2YPrice;ES2YYield;ES2YSS;ES2YASS;ES2YZS;ES2YOaS;ES5YPrice;ES5YYield;ES5YSS;ES5YASS;ES5YZS;ES5YOaS;ES10YPrice;ES10YYield;ES10YSS;ES10YASS;ES10YZS;ES10YOaS;DE2YPrice;DE2YYield;DE2YSS;DE2YASS;DE2YZS;DE5YPrice;DE5YYield;DE5YSS;DE5YASS;DE5YZS;DE10YPrice;DE10YYield;DE10YSS;DE10YASS;DE10YZS;CH2YPrice;CH2YYield;CH2YSS;CH2YASS;CH2YZS;CH2YOaS;CH5YPrice;CH5YYield;CH5YSS;CH5YASS;CH5YZS;CH5YOaS;CH10YPrice;CH10YYield;CH10YSS;CH10YASS;CH10YZS;CH10YOaS;EURCHF
14-Sep-2018;102.535;-0.207;-4.100;-1.970;-1.990;-1.990;99.337;0.488;18.030;17.920;18.380;18.380;98.980;1.512;58.210;56.520;59.030;59.030;105.539;-0.551;-37.460;-37.910;-36.950;110.732;-0.175;-48.630;-49.540;-47.530;98.070;0.451;-47.510;-47.740;-50.110;105.360;-0.698;-13.82;-19.26;-18.7;-18.7;119.58;-0.404;-22.48;-24.72;-22.43;-22.43;138.4;-0.015;-41.83;-46.26;-39.33;-39.33;1.124
21-Sep-2018;102.524;-0.215;-6.190;-3.980;-3.950;-3.950;99.347;0.486;16.200;16.050;16.460;16.460;98.958;1.514;56.680;54.970;57.410;57.410;105.486;-0.552;-41.440;-40.480;-39.420;110.610;-0.161;-49.110;-49.960;-47.970;97.967;0.461;-49.140;-48.310;-50.750;105.330;-0.713;-15.66;-20.28;-19.72;-19.72;119.48;-0.401;-24;-25.95;-23.57;-23.57;138.05;0.008;-44.07;-46.8;-39.86;-39.86;1.126
28-Sep-2018;102.442;-0.185;-4.640;-2.500;-2.480;-2.480;99.133;0.532;16.980;16.710;17.170;17.170;99.024;1.507;54.520;52.820;55.100;55.100;105.420;-0.546;-42.250;-41.320;-40.270;110.419;-0.132;-50.540;-51.230;-49.250;97.846;0.474;-50.160;-49.120;-51.600;105.270;-0.712;-16.36;-21.43;-20.84;-20.84;119.21;-0.364;-22.53;-26.84;-24.42;-24.42;137.6;0.041;-44.34;-47.44;-40.48;-40.48;1.139
05-Oct-2018;102.390;-0.170;-4.510;-1.940;-1.930;-1.930;98.878;0.587;16.350;15.770;16.230;16.230;98.260;1.589;53.920;51.790;54.320;54.320;105.352;-0.539;-42.580;-41.730;-40.680;110.060;-0.072;-49.720;-50.510;-48.690;96.998;0.563;-48.590;-47.690;-50.440;105.180;-0.695;-15.59;-19.82;-19.3;-19.3;119.12;-0.364;-26.41;-29.42;-26.77;-26.77;137.05;0.082;-45.52;-48.52;-41.51;-41.51;1.143
12-Oct-2018;102.291;-0.131;0.060;3.110;3.090;3.090;98.463;0.677;29.580;28.290;29.180;29.180;97.463;1.683;66.730;63.890;67.320;67.320;105.402;-0.591;-48.520;-46.600;-45.410;110.376;-0.139;-53.320;-54.340;-52.250;97.631;0.498;-51.970;-51.180;-53.870;105.120;-0.694;-15.55;-19.81;-19.3;-19.3;118.94;-0.344;-25.59;-27.31;-24.87;-24.87;136.95;0.084;-45.59;-48.28;-41.33;-41.33;1.146
19-Oct-2018;102.168;-0.075;7.900;11.060;11.020;11.020;98.287;0.716;38.030;36.590;37.780;37.780;96.570;1.785;82.290;77.010;81.540;81.540;105.441;-0.645;-48.490;-47.320;-46.110;100.780;-0.156;-51.860;-51.170;-52.130;98.240;0.434;-52.070;-51.680;-54.260;105.160;-0.749;-18.96;-22.64;-22.04;-22.04;119.2;-0.416;-27;-28.7;-26.09;-26.09;137.57;0.023;-44.61;-47.95;-40.93;-40.93;1.147
26-Oct-2018;102.347;-0.190;-2.480;1.190;1.180;1.180;98.986;0.567;28.190;26.970;27.700;27.700;98.240;1.596;69.170;66.850;70.030;70.030;105.442;-0.669;-51.370;-49.890;-48.610;101.097;-0.219;-54.750;-53.220;-54.030;99.040;0.350;-55.440;-54.380;-56.740;105.080;-0.737;-16.14;-22.01;-21.44;-21.44;119.25;-0.444;-24.97;-27.81;-25.27;-25.27;138.16;-0.035;-45.7;-49.07;-41.76;-41.76;1.137
02-Nov-2018;109.902;-0.132;0.000;1.980;1.880;1.880;99.015;0.561;24.830;24.090;24.750;24.750;98.312;1.588;65.140;61.720;64.680;64.680;105.335;-0.648;-49.870;-47.710;-46.510;100.816;-0.165;-51.750;-50.760;-51.610;98.220;0.436;-52.040;-51.300;-53.770;105.000;-0.720;-15.12;-21.76;-21.21;-21.21;119.06;-0.42;-24.05;-28.57;-25.99;-25.99;137.52;0.015;-42.4;-47.24;-40.31;-40.31;1.142
09-Nov-2018;109.809;-0.133;-0.760;0.760;0.730;0.730;98.972;0.572;25.770;25.170;25.860;25.860;98.140;1.608;67.490;64.950;68.090;68.090;105.253;-0.629;-48.680;-47.040;-45.890;100.863;-0.175;-52.060;-51.340;-52.180;98.472;0.410;-51.770;-52.060;-54.470;104.970;-0.737;-16.78;-23.52;-22.92;-22.92;119.11;-0.449;-27.59;-30.36;-27.61;-27.61;137.54;0.006;-44.31;-47.63;-40.64;-40.64;1.139
16-Nov-2018;109.677;-0.116;1.820;3.220;3.070;3.070;98.829;0.604;32.610;31.530;32.410;32.410;97.791;1.648;74.870;71.830;75.460;75.460;105.238;-0.651;-49.350;-47.670;-46.490;101.106;-0.224;-52.610;-52.790;-53.560;98.820;0.374;-54.100;-53.000;-55.340;104.920;-0.742;-16.37;-23.52;-22.92;-22.92;119.12;-0.47;-26.88;-29.32;-26.66;-26.66;137.82;-0.025;-43.78;-46.63;-39.73;-39.73;1.142
23-Nov-2018;109.585;-0.118;3.400;5.080;4.820;4.820;98.954;0.577;32.510;31.740;32.600;32.600;97.829;1.644;78.020;75.210;78.940;78.940;105.155;-0.636;-46.930;-45.100;-43.990;101.170;-0.238;-51.900;-51.200;-51.920;99.152;0.339;-52.780;-51.950;-54.130;104.850;-0.735;-13.25;-20.67;-20.13;-20.13;119.24;-0.513;-26.39;-28.8;-26.17;-26.17;138.34;-0.078;-43.48;-45.97;-39.07;-39.07;1.131
30-Nov-2018;109.572;-0.158;0.760;3.390;3.200;3.200;99.514;0.457;23.530;23.270;23.820;23.820;99.003;1.512;67.100;65.310;68.090;68.090;101.216;-0.597;-44.530;-42.650;-42.940;101.323;-0.270;-51.780;-50.970;-51.630;99.436;0.309;-53.020;-52.190;-54.310;104.730;-0.699;-8.69;-16.41;-15.99;-15.99;119.11;-0.505;-23.93;-26.92;-24.47;-24.47;138.45;-0.095;-42.86;-46.18;-39.22;-39.22;1.130
07-Dec-2018;109.475;-0.157;0.000;2.010;1.890;1.890;99.726;0.410;20.060;19.530;19.950;19.950;99.467;1.459;63.950;62.680;65.140;65.140;101.206;-0.598;-45.400;-43.770;-44.060;133.384;-0.283;-55.060;-61.080;-51.960;99.970;0.253;-55.660;-55.920;-57.950;104.750;-0.746;-13.12;-21.33;-20.79;-20.79;119.24;-0.552;-26.64;-30.53;-27.74;-27.74;138.92;-0.143;-44.82;-49.33;-41.8;-41.8;1.128
14-Dec-2018;109.426;-0.180;-1.900;0.940;0.860;0.860;99.965;0.357;15.520;15.830;16.150;16.150;99.828;1.419;60.630;58.730;60.920;60.920;101.208;-0.604;-45.700;-44.060;-44.340;110.543;-0.275;-55.380;-56.260;-54.050;99.950;0.254;-57.100;-55.790;-57.850;106.570;-0.747;-23.24;-24.84;-24.05;-24.05;109.42;-0.444;-31.27;-32.55;-31.46;-31.46;100.9;-0.085;-49.05;-49.49;-50.98;-50.98;1.128
21-Dec-2018;109.377;-0.219;-4.170;-1.430;-1.330;-1.330;100.115;0.324;15.100;15.260;15.540;15.540;99.981;1.401;60.510;59.520;61.670;61.670;101.200;-0.608;-44.230;-41.960;-42.180;110.379;-0.255;-50.070;-50.850;-48.870;99.960;0.254;-53.520;-53.820;-55.780;106.620;-0.799;-25.12;-31.23;-30.21;-30.21;109.79;-0.516;-30.44;-35.12;-33.85;-33.85;101.42;-0.134;-44.08;-48.91;-50.19;-50.19;1.131
28-Dec-2018;109.305;-0.225;-4.330;-0.360;-0.320;-0.320;100.054;0.338;19.950;20.090;20.470;20.470;99.799;1.422;65.370;64.060;66.460;66.460;101.187;-0.607;-43.490;-40.730;-40.910;110.442;-0.273;-48.190;-49.220;-47.290;100.080;0.236;-53.620;-52.800;-54.680;106.550;-0.790;-21.61;-26.51;-25.66;-25.66;109.88;-0.536;-31.73;-34.41;-33.15;-33.15;101.78;-0.168;-47.82;-50.45;-51.66;-51.66;1.126
04-Jan-2019;109.134;-0.180;0.190;4.220;3.990;3.990;99.779;0.399;27.710;27.940;28.510;28.510;99.304;1.478;73.990;72.260;75.140;75.140;101.170;-0.603;-42.590;-39.910;-40.120;110.650;-0.321;-51.260;-52.040;-49.910;100.400;0.207;-54.230;-53.180;-54.970;106.500;-0.782;-22.23;-28.21;-27.31;-27.31;109.85;-0.535;-28.37;-33.19;-31.96;-31.96;101.51;-0.143;-41.64;-46.5;-47.67;-47.67;1.124
11-Jan-2019;109.069;-0.197;-1.550;0.820;0.760;0.760;99.788;0.397;26.130;25.530;26.050;26.050;99.518;1.453;69.920;68.500;71.120;71.120;101.130;-0.588;-41.450;-40.270;-40.500;110.644;-0.323;-53.460;-54.600;-52.370;100.649;0.182;-57.290;-56.620;-58.440;106.440;-0.780;-20.03;-25.97;-25.15;-25.15;109.76;-0.525;-27.47;-32.85;-31.65;-31.65;101.54;-0.146;-43.79;-48.02;-49.21;-49.21;1.128
18-Jan-2019;109.044;-0.234;-5.990;-3.010;-2.870;-2.870;100.337;0.275;13.830;13.340;13.560;13.560;100.381;1.356;60.710;59.180;61.140;61.140;101.112;-0.585;-41.690;-39.370;-39.620;110.498;-0.304;-51.350;-52.820;-50.700;99.880;0.262;-54.230;-54.010;-56.070;106.380;-0.778;-22.6;-25.18;-24.38;-24.38;109.61;-0.505;-26.87;-32.25;-31.1;-31.1;101.49;-0.142;-44.94;-49.35;-50.59;-50.59;1.131
25-Jan-2019;108.987;-0.256;-7.660;-9.280;-8.790;-8.790;100.593;0.217;10.770;8.550;8.680;8.680;101.407;1.242;55.980;54.650;56.030;56.030;101.084;-0.577;-42.080;-43.720;-44.010;110.587;-0.326;-51.020;-54.340;-52.090;100.514;0.199;-54.020;-54.550;-56.290;106.320;-0.776;-19.55;-26.12;-25.31;-25.31;109.63;-0.515;-28.15;-31.71;-30.57;-30.57;101.91;-0.182;-44.28;-48.75;-49.81;-49.81;1.133
01-Feb-2019;108.873;-0.249;-6.490;-3.290;-3.100;-3.100;100.612;0.212;12.240;12.550;12.730;12.730;101.530;1.227;58.040;57.910;59.320;59.320;101.083;-0.583;-40.340;-37.430;-37.710;110.680;-0.352;-50.340;-51.550;-49.390;100.831;0.166;-51.500;-52.510;-54.110;106.230;-0.758;-19.55;-21.63;-20.94;-20.94;109.88;-0.564;-30.59;-32.46;-31.23;-31.23;102.48;-0.236;-46.72;-48.84;-49.71;-49.71;1.141
08-Feb-2019;100.400;-0.152;1.470;2.640;2.700;2.700;100.568;0.222;17.360;17.740;17.990;17.990;101.413;1.240;66.690;66.500;68.090;68.090;101.077;-0.584;-40.240;-36.940;-37.230;110.929;-0.406;-50.440;-51.570;-49.320;101.646;0.085;-52.800;-53.270;-54.600;106.230;-0.782;-19.64;-23.05;-22.33;-22.33;110.06;-0.601;-29.5;-31.51;-30.27;-30.27;103.15;-0.299;-49;-48.76;-49.38;-49.38;1.132
15-Feb-2019;100.424;-0.167;-0.400;0.960;0.990;0.990;100.573;0.220;14.770;15.120;15.340;15.340;101.336;1.248;65.150;64.850;66.430;66.430;101.025;-0.562;-38.760;-34.790;-35.090;110.770;-0.384;-51.610;-52.540;-50.290;101.461;0.103;-54.810;-53.900;-55.300;106.110;-0.754;-17.9;-19.86;-19.26;-19.26;109.84;-0.569;-29.29;-30.6;-29.44;-29.44;103.05;-0.29;-48.73;-50.45;-51.2;-51.2;1.135
22-Feb-2019;100.385;-0.149;1.620;3.430;3.490;3.490;100.792;0.170;11.030;11.510;11.660;11.660;101.944;1.180;60.370;60.480;61.730;61.730;101.018;-0.561;-39.290;-35.210;-35.510;110.712;-0.379;-49.900;-51.220;-49.030;101.509;0.100;-53.480;-52.910;-54.240;106.090;-0.769;-18.27;-21.55;-20.85;-20.85;109.82;-0.572;-28.95;-31.41;-30.22;-30.22;103.09;-0.294;-48.73;-50.75;-51.46;-51.46;1.134
01-Mar-2019;100.344;-0.130;1.550;3.720;3.760;3.760;100.615;0.209;10.420;10.360;10.510;10.510;101.678;1.210;56.100;56.120;57.410;57.410;100.942;-0.529;-37.000;-32.310;-32.590;110.272;-0.306;-47.220;-48.140;-46.210;100.622;0.187;-50.210;-50.810;-52.390;105.950;-0.738;-16.6;-19.06;-18.48;-18.48;109.58;-0.538;-29.14;-31.34;-30.21;-30.21;102.07;-0.199;-46.51;-47.4;-48.37;-48.37;1.135
08-Mar-2019;100.508;-0.218;-3.020;-1.110;-1.150;-1.150;100.947;0.133;11.010;11.190;11.320;11.320;102.989;1.063;55.570;56.170;56.920;56.920;101.074;-0.533;-35.260;-34.010;-34.270;110.602;-0.376;-45.540;-46.620;-44.620;101.739;0.074;-48.670;-47.950;-49.040;105.960;-0.767;-17;-18.82;-18.22;-18.22;110.06;-0.629;-30.42;-32.35;-31.06;-31.06;103.37;-0.322;-46.36;-47.91;-48.46;-48.46;1.132
15-Mar-2019;100.487;-0.209;-3.540;-0.020;-0.060;-0.060;100.911;0.141;11.380;11.190;11.330;11.330;102.361;1.201;60.400;60.550;61.770;61.770;101.065;-0.533;-36.380;-34.540;-34.780;110.536;-0.372;-45.670;-46.800;-44.820;101.590;0.086;-49.720;-49.030;-50.190;105.920;-0.774;-17.56;-20.35;-19.74;-19.74;109.88;-0.604;-29.2;-31.07;-29.87;-29.87;103.12;-0.299;-45.64;-47.73;-48.37;-48.37;1.135
22-Mar-2019;100.616;-0.281;-9.020;-5.710;-5.730;-5.730;101.291;0.052;6.790;7.090;7.150;7.150;103.528;1.079;59.080;59.460;60.140;60.140;101.121;-0.567;-37.710;-36.040;-36.210;110.824;-0.435;-46.240;-47.820;-45.690;102.722;-0.025;-48.190;-48.960;-49.760;105.870;-0.776;-13.5;-17.79;-17.26;-17.26;110.31;-0.687;-28.76;-31.46;-30.15;-30.15;104.47;-0.426;-46.51;-47.78;-47.98;-47.98;1.123
29-Mar-2019;100.615;-0.284;-7.080;-3.920;-3.960;-3.960;101.254;0.060;10.420;10.890;10.980;10.980;103.271;1.105;63.220;63.760;64.600;64.600;101.180;-0.607;-40.480;-38.110;-38.270;111.059;-0.486;-47.050;-50.360;-48.040;103.182;-0.068;-52.600;-52.530;-53.220;105.840;-0.784;-10.96;-19.04;-18.48;-18.48;110.17;-0.668;-22.96;-28.72;-27.54;-27.54;103.89;-0.373;-36.93;-41.29;-41.58;-41.58;1.116
05-Apr-2019;100.546;-0.266;-6.220;-2.400;-2.440;-2.440;101.204;0.070;9.410;9.490;9.580;9.580;103.212;1.111;58.600;58.500;59.340;59.340;101.099;-0.567;-36.790;-34.960;-35.130;110.781;-0.442;-46.720;-48.380;-46.240;102.422;0.004;-50.340;-50.110;-51.040;105.730;-0.759;-11.26;-16;-15.54;-15.54;109.83;-0.614;-22.09;-24.8;-23.83;-23.83;103.06;-0.295;-36.65;-37.84;-38.31;-38.31;1.122
12-Apr-2019;100.558;-0.258;-4.610;-0.980;-1.020;-1.020;101.492;0.002;3.050;2.270;2.290;2.290;103.785;1.051;51.160;50.800;51.390;51.390;101.145;-0.573;-36.820;-35.710;-35.910;101.879;-0.375;-42.070;-41.620;-41.940;101.910;0.055;-47.670;-47.020;-48.040;105.640;-0.743;-9.6;-15.34;-14.91;-14.91;109.6;-0.58;-20.94;-24.09;-23.19;-23.19;102.78;-0.269;-34.45;-39.14;-39.71;-39.71;1.132
19-Apr-2019;100.571;-0.271;-5.980;-1.230;-1.270;-1.270;101.329;0.038;6.850;7.300;7.360;7.360;103.660;1.063;53.440;54.500;55.140;55.140;101.171;-0.589;-38.900;-36.160;-36.350;101.974;-0.396;-42.820;-42.270;-42.550;102.213;0.024;-48.470;-47.770;-48.700;105.610;-0.758;-11.93;-16.34;-15.89;-15.89;109.72;-0.609;-22.31;-24.15;-23.22;-23.22;102.98;-0.289;-37.91;-37.49;-37.77;-37.77;1.140
26-Apr-2019;100.577;-0.277;-6.730;-1.880;-1.920;-1.920;101.459;0.007;5.570;5.070;5.100;5.100;104.014;1.026;53.410;54.280;54.780;54.780;101.186;-0.606;-40.370;-38.240;-38.430;102.176;-0.435;-45.650;-44.750;-44.970;102.627;-0.019;-49.590;-48.910;-49.710;105.570;-0.761;-10.93;-15.87;-15.44;-15.44;109.88;-0.644;-23.87;-26.53;-25.48;-25.48;103.29;-0.319;-36.57;-38.72;-39.15;-39.15;1.136
03-May-2019;100.605;-0.296;-8.560;-4.100;-4.110;-4.110;101.676;-0.046;-1.210;-1.060;-1.060;-1.060;104.372;0.988;47.270;48.490;48.850;48.850;101.169;-0.602;-39.440;-37.420;-37.620;102.070;-0.417;-44.550;-44.070;-44.340;102.251;0.023;-47.970;-47.330;-48.240;105.520;-0.763;-11.33;-17.39;-16.92;-16.92;109.75;-0.627;-23.86;-26.29;-25.28;-25.28;102.98;-0.29;-36.65;-38;-38.49;-38.49;1.138
10-May-2019;100.601;-0.298;-7.750;-3.340;-3.300;-3.300;101.609;-0.032;4.170;3.350;3.370;3.370;104.460;0.978;50.650;51.830;52.150;52.150;101.203;-0.621;-40.770;-38.060;-38.280;102.343;-0.472;-46.600;-45.980;-46.170;102.912;-0.048;-48.680;-49.370;-50.110;105.460;-0.761;-10.11;-15.52;-15.1;-15.1;109.92;-0.665;-22.44;-25.26;-24.24;-24.24;103.52;-0.342;-33.4;-37.99;-38.36;-38.36;1.137
17-May-2019;100.613;-0.309;-5.550;-0.940;-0.860;-0.860;101.815;-0.082;2.070;2.470;2.480;2.480;105.376;0.883;46.600;48.130;48.170;48.170;101.230;-0.646;-39.550;-37.380;-37.600;102.543;-0.515;-46.600;-46.100;-46.220;103.476;-0.104;-48.660;-50.010;-50.560;105.470;-0.792;-11.3;-18.55;-18.04;-18.04;110.14;-0.713;-20.64;-27.17;-26.04;-26.04;103.98;-0.386;-36.63;-37.36;-37.6;-37.6;1.128
24-May-2019;100.598;-0.304;-4.790;-2.380;-2.310;-2.310;101.813;-0.083;3.600;2.890;2.910;2.910;105.910;0.827;42.810;44.040;43.930;43.930;101.189;-0.626;-37.410;-36.570;-36.800;102.555;-0.518;-45.620;-44.960;-45.060;103.587;-0.117;-48.440;-49.290;-49.790;105.470;-0.820;-12.16;-18.22;-17.7;-17.7;110.35;-0.758;-24.81;-28.12;-26.92;-26.92;104.38;-0.425;-37.26;-38.29;-38.47;-38.47;1.122
31-May-2019;100.662;-0.346;-6.590;-1.340;-1.260;-1.260;102.008;-0.132;2.800;3.310;3.320;3.320;106.992;0.716;39.110;40.840;40.470;40.470;101.234;-0.660;-38.100;-35.060;-35.270;102.858;-0.581;-47.190;-46.810;-46.810;104.422;-0.203;-50.410;-50.850;-51.080;105.370;-0.794;-7.57;-12.97;-12.61;-12.61;110.49;-0.79;-23.89;-26.62;-25.45;-25.45;104.83;-0.468;-34.84;-35.85;-35.9;-35.9;1.118
07-Jun-2019;100.675;-0.359;-5.660;-0.230;-0.140;-0.140;102.184;-0.176;4.210;4.360;4.370;4.370;108.623;0.551;31.260;33.060;32.440;32.440;101.213;-0.654;-35.600;-31.940;-32.150;102.963;-0.600;-43.280;-42.970;-42.920;104.961;-0.257;-46.930;-48.170;-48.190;105.380;-0.830;-8.01;-14.17;-13.75;-13.75;110.67;-0.832;-19.41;-24.38;-23.27;-23.27;105.21;-0.505;-31.62;-32.59;-32.56;-32.56;1.119
14-Jun-2019;100.649;-0.348;-2.550;3.000;3.120;3.120;102.053;-0.147;9.030;9.140;9.160;9.160;109.109;0.501;28.450;29.030;28.410;28.410;101.261;-0.684;-35.810;-32.620;-32.820;102.949;-0.605;-41.950;-41.730;-41.680;104.960;-0.256;-46.860;-47.230;-47.270;105.350;-0.840;-8.34;-12.54;-12.18;-12.18;110.55;-0.817;-20.12;-22.7;-21.68;-21.68;104.93;-0.479;-29.37;-30.56;-30.59;-30.59;1.120
21-Jun-2019;100.675;-0.368;-0.820;1.810;1.910;1.910;102.256;-0.198;6.100;6.180;6.190;6.190;109.675;0.444;22.740;24.790;24.190;24.190;101.302;-0.714;-35.300;-32.430;-32.540;103.062;-0.629;-42.150;-41.690;-41.620;105.200;-0.284;-48.610;-48.340;-48.310;105.350;-0.868;-6.45;-14.45;-14.03;-14.03;110.46;-0.808;-15.37;-21.45;-20.5;-20.5;104.99;-0.486;-26.89;-31.19;-31.22;-31.22;1.110
28-Jun-2019;100.730;-0.408;-2.590;0.170;0.270;0.270;102.102;-0.162;7.020;6.850;6.880;6.880;110.154;0.395;23.680;25.800;25.090;25.090;101.327;-0.734;-35.210;-32.650;-32.760;103.218;-0.664;-41.370;-41.440;-41.310;105.640;-0.328;-47.110;-47.000;-46.840;105.330;-0.888;-8.98;-14.88;-14.44;-14.44;110.57;-0.836;-16.17;-21.41;-20.44;-20.44;105.49;-0.535;-27.61;-31.2;-31.12;-31.12;1.110
05-Jul-2019;100.735;-0.417;-1.800;0.900;0.980;0.980;102.278;-0.198;6.550;6.790;6.810;6.810;110.797;0.329;23.010;25.300;24.510;24.510;101.310;-0.738;-33.630;-30.760;-30.860;103.270;-0.679;-39.080;-39.290;-39.140;105.968;-0.361;-42.900;-44.330;-44.050;105.300;-0.902;-8.35;-17.46;-16.94;-16.94;110.78;-0.883;-18.22;-24.54;-23.4;-23.4;106.56;-0.636;-36.81;-37.67;-37.34;-37.34;1.113
12-Jul-2019;100.749;-0.431;-3.680;0.340;0.410;0.410;101.668;-0.080;11.260;11.370;11.460;11.460;100.299;0.570;31.990;30.270;31.180;31.180;101.253;-0.716;-31.560;-28.760;-28.850;102.949;-0.617;-39.340;-39.380;-39.330;104.808;-0.248;-45.210;-45.180;-45.260;105.250;-0.906;-11.45;-17.34;-16.81;-16.81;110.43;-0.826;-22.95;-24.71;-23.63;-23.63;105.03;-0.493;-33.79;-34.29;-34.33;-34.33;1.109
19-Jul-2019;100.774;-0.454;-1.580;3.020;3.070;3.070;102.328;-0.211;9.050;9.230;9.260;9.260;102.030;0.398;27.340;26.830;27.340;27.340;101.470;-0.773;-32.470;-30.530;-30.590;108.758;-0.692;-39.740;-40.030;-38.680;103.296;-0.322;-43.950;-43.520;-43.980;105.270;-0.948;-9.67;-13.54;-13.15;-13.15;110.97;-0.935;-23.83;-25.7;-24.48;-24.48;106.21;-0.606;-33.79;-34.69;-34.49;-34.49;1.101
26-Jul-2019;100.794;-0.473;-4.430;0.800;0.820;0.820;102.267;-0.201;11.600;11.510;11.540;11.540;102.161;0.385;31.170;30.690;31.200;31.200;101.412;-0.756;-31.720;-28.880;-28.970;108.784;-0.702;-39.070;-40.160;-38.790;103.870;-0.377;-43.620;-43.710;-43.960;105.200;-0.941;-11.94;-18.44;-17.92;-17.92;110.87;-0.924;-22.07;-24.47;-23.31;-23.31;107.07;-0.688;-38.14;-39.15;-38.7;-38.7;1.105
02-Aug-2019;100.787;-0.475;-2.700;3.660;3.650;3.650;102.561;-0.260;11.930;12.500;12.500;12.500;103.467;0.256;32.540;31.890;32.100;32.100;101.471;-0.792;-33.190;-30.910;-31.000;109.066;-0.767;-38.720;-39.680;-38.230;105.051;-0.495;-42.340;-42.620;-42.500;105.270;-1.007;-13.55;-23.94;-23.24;-23.24;111.3;-1.013;-21.8;-24.25;-23.03;-23.03;108.71;-0.842;-39.82;-40.98;-40.09;-40.09;1.091
09-Aug-2019;100.764;-0.466;2.320;7.160;7.170;7.170;102.419;-0.234;20.720;20.390;20.400;20.400;103.291;0.273;39.170;38.370;38.650;38.650;101.601;-0.867;-35.630;-33.520;-33.590;109.532;-0.851;-42.210;-42.720;-41.040;105.990;-0.575;-45.130;-45.510;-45.170;105.330;-1.073;-16.34;-20.37;-19.77;-19.77;111.38;-1.036;-19.57;-22.33;-21.2;-21.2;109.55;-0.921;-41.67;-43.1;-41.96;-41.96;1.089
16-Aug-2019;100.820;-0.511;3.380;7.170;7.170;7.170;102.836;-0.318;24.020;23.020;22.950;22.950;105.113;0.096;42.790;42.840;42.570;42.570;101.649;-0.903;-33.990;-31.680;-31.730;109.830;-0.919;-36.580;-38.740;-37.110;107.050;-0.684;-34.710;-35.550;-34.950;105.250;-1.063;-10.97;-16.32;-15.86;-15.86;111.91;-1.145;-21.5;-21.46;-20.29;-20.29;111.35;-1.087;-41.6;-41.08;-39.52;-39.52;1.085
23-Aug-2019;100.815;-0.515;-1.400;3.890;3.880;3.880;102.810;-0.315;16.940;16.960;16.920;16.920;104.580;0.146;36.890;36.290;36.230;36.230;101.590;-0.893;-37.370;-32.050;-32.130;109.764;-0.915;-42.550;-43.830;-42.020;106.950;-0.677;-43.250;-45.220;-44.560;105.230;-1.086;-13.34;-16.81;-16.31;-16.31;111.39;-1.056;-14.86;-20.4;-19.37;-19.37;109.66;-0.935;-29.29;-40.01;-38.91;-38.91;1.086
